seed,epsilon,delta,m,threshold,test_covered,test_size,test_coverage,test_avg_size
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,0,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,0,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,100,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,100,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,10,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,10,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,0,100,0.895,118.315
2,0.1,-1,1,0.6,0,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,10,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,100,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,10,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,100,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,10,0.895,118.315
2,0.1,-1,1,0.6,0,10,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,100,0.895,118.315
2,0.1,-1,1,0.6,0,10,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1000,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,1,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,0,1,0.895,118.315
2,0.1,-1,1,0.6,1,10,0.895,118.315
