seed,epsilon,delta,m,threshold,test_covered,test_size,test_coverage,test_avg_size
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,100,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,10,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,10,0.8325,4.00375
2,0.1,-1,1,0.45,0,10,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,100,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,10,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,100,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,100,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,100,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,100,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,100,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,10,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,100,0.8325,4.00375
2,0.1,-1,1,0.45,1,100,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,100,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,10,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,10,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,100,0.8325,4.00375
2,0.1,-1,1,0.45,0,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,10,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,0,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
2,0.1,-1,1,0.45,1,1,0.8325,4.00375
